C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_16_829.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_16_829.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_16_829.jpg,0,0.4500498,0,15.5564
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_16_963.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_16_963.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_16_963.jpg,0,0.1838532,0,15.63552
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_041.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_041.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_041.jpg,0,0.4921647,0,16.16849
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_127.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_127.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_127.jpg,0,0.2693157,0,16.31779
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_221.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_221.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_221.jpg,0,0.0171468,0,16.22836
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_301.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_301.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_301.jpg,0,0,0,16.09189
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_378.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_378.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_378.jpg,0,0.2649906,0,16.086
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_480.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_480.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_480.jpg,0,0,0,15.96149
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_640.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_640.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_640.jpg,0,0,0,15.76701
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_708.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_708.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_708.jpg,0,0,0,15.64019
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_774.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_774.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_774.jpg,0,0,0,15.51534
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_914.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_914.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_914.jpg,0,0.1972737,0,15.43731
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_17_967.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_17_967.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_17_967.jpg,0,0,0,15.33918
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_127.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_127.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_127.jpg,0,0,0,15.21151
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_216.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_216.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_216.jpg,0,0.2406771,0,15.29789
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_285.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_285.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_285.jpg,0,0.4687059,0,15.5603
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_336.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_336.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_336.jpg,0,0.2321583,0,15.74724
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_419.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_419.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_419.jpg,0,0,0,15.62653
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_610.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_610.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_610.jpg,0,0,0,15.37776
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_759.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_759.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_759.jpg,0,0,0,15.09209
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_841.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_841.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_841.jpg,0,0,0,15.02716
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_18_936.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_18_936.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_18_936.jpg,0,0.2173689,0,14.93008
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_026.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_026.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_026.jpg,0,0,0,14.81835
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_101.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_101.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_101.jpg,0,0,0,14.72284
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_309.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_309.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_309.jpg,0,0.3569877,0,14.97678
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_377.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_377.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_377.jpg,0,0.6667998,0,15.74386
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_529.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_529.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_529.jpg,0,0.7213452,0,16.31585
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_596.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_596.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_596.jpg,0,0.4627164,0,16.60621
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_765.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_765.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_765.jpg,0,0.0251013,0,17.06828
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_804.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_804.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_804.jpg,0,0,0,16.9374
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_19_930.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_19_930.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_19_930.jpg,0,0,0,16.80406
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_073.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_073.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_073.jpg,-0.5000001,0,0,16.32845
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_246.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_246.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_246.jpg,0,0,0,16.13576
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_339.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_339.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_339.jpg,0,0,0,16.01348
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_411.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_411.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_411.jpg,0,0,0,15.82979
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_556.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_556.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_556.jpg,0,0,0,15.64659
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_628.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_628.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_628.jpg,0,0.2207466,0,15.63004
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_700.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_700.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_700.jpg,0,0,0,15.6111
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_865.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_865.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_865.jpg,0,0.2712525,0,15.10465
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_20_929.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_20_929.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_20_929.jpg,0,0.03450778,0,15.01325
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_081.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_081.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_081.jpg,0,0.2061546,0,15.40575
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_180.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_180.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_180.jpg,0,0,0,15.31859
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_253.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_253.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_253.jpg,0,0.2098557,0,15.30517
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_450.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_450.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_450.jpg,0,0.01712459,0,14.91645
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_527.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_527.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_527.jpg,0,0.2361192,0,14.95849
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_680.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_680.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_680.jpg,0,0.1455219,0,15.18246
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_866.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_866.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_866.jpg,0,0.5755626,0,16.11231
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_21_914.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_21_914.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_21_914.jpg,0,0.2653926,0,16.29675
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_021.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_021.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_021.jpg,0,0.008050501,0,16.03289
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_115.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_115.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_115.jpg,0,0,0,15.90594
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_195.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_195.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_195.jpg,-0.2,0,0,15.77547
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_268.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_268.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_268.jpg,-0.45,0,0,15.58896
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_449.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_449.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_449.jpg,0,0,0,15.3012
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_520.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_520.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_520.jpg,0,0,0,15.12964
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_679.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_679.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_679.jpg,0,0,0,14.95989
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_762.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_762.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_762.jpg,0,0.2183427,0,14.99521
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_835.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_835.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_835.jpg,0,0.5637822,0,15.52574
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_22_957.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_22_957.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_22_957.jpg,0,0.6923601,0,16.30139
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_056.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_056.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_056.jpg,0,0.406557,0,16.82703
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_219.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_219.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_219.jpg,0,0.04123533,0,16.85906
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_274.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_274.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_274.jpg,0,0.296256,0,17.02814
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_326.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_326.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_326.jpg,0,0.08912763,0,16.54589
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_513.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_513.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_513.jpg,0,0.5655741,0,17.214
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_554.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_554.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_554.jpg,0,0.3644988,0,17.41175
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_642.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_642.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_642.jpg,0,0.632871,0,17.90546
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_742.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_742.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_742.jpg,0,0.9313068,0,19.06196
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_23_894.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_23_894.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_23_894.jpg,0,0.4767819,0,19.96473
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_012.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_012.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_012.jpg,-0.3,0.1222584,0,19.9059
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_175.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_175.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_175.jpg,0,0,0,19.55351
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_298.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_298.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_298.jpg,0,0,0,18.98111
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_371.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_371.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_371.jpg,0,0,0,19.19513
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_448.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_448.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_448.jpg,0,0,0,18.63596
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_526.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_526.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_526.jpg,0,0.2286132,0,18.71289
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_615.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_615.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_615.jpg,0,0,0,18.97738
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_685.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_685.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_685.jpg,0,0,0,18.38205
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_771.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_771.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_771.jpg,0,0.2573049,0,18.91952
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_24_869.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_24_869.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_24_869.jpg,0,0,0,18.82433
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_012.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_012.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_012.jpg,0,0.2492112,0,18.7276
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_116.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_116.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_116.jpg,0,0,0,18.11398
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_270.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_270.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_270.jpg,0,0.2707455,0,18.54364
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_362.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_362.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_362.jpg,0,0,0,17.92834
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_466.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_466.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_466.jpg,0,0,0,18.24276
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_649.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_649.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_649.jpg,0,0.4676838,0,18.46777
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_692.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_692.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_692.jpg,0,0.2630562,0,18.60257
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_778.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_778.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_778.jpg,0,0,0,18.52076
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_862.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_862.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_862.jpg,0,0.2430735,0,18.58042
C:\Users\alliy\Documents\beta_simulator_windows\IMG\center_2022_12_04_15_44_25_995.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\left_2022_12_04_15_44_25_995.jpg,C:\Users\alliy\Documents\beta_simulator_windows\IMG\right_2022_12_04_15_44_25_995.jpg,0,0,0,17.93797
